Unnamed: 0,"Route Id
(GTFS/Remix)","Route Name
(KCM)",Block Id,Departure Time,Arrival Time,"Distance
(mi)",Vehicle Size,"Efficiency
(kWh/mi)","Traction Energy
(kWh)","HVAC/ Aux
(kWh)","Total Energy
(kWh)",Depot,split category
3386,da45433b,122,da45433b-B2,7:42:00,9:23:00,46.86,60,4.33,176.04,26.99,203.03,South_Annex,no split needed
3813,f7722eef,544,f7722eef-B16,17:25:00,20:06:00,56.95,60,3.57,172.72,30.38,203.11,East,no split needed
1474,66c6203f,3992,66c6203f-B21,15:18:00,19:20:00,57.76,40,3.52,169.0,34.19,203.19,Bellevue,no split needed
82,059101a9,1033 RR (I Line) - updated,059101a9-B29,0:04:00,1:41:00,40.22,60,5.05,159.7,43.51,203.21,South,no split needed
1367,59826c4f,1220,59826c4f-B8,5:55:00,11:03:00,36.0,40,5.65,150.49,52.86,203.36,Ryerson,no split needed
2078,8b50b52b,121,8b50b52b-B2,5:06:00,9:53:00,60.27,40,3.38,164.77,38.82,203.59,South_Interim,no split needed
1287,4819048b,102,4819048b-B8,6:31:00,8:08:00,58.13,40,3.5,161.24,42.38,203.62,South,no split needed
3380,da45433b,122,da45433b-B17,19:27:00,21:10:00,46.81,60,4.35,176.49,27.15,203.64,South_Annex,no split needed
3372,da45433b,122,da45433b-B13,18:42:00,20:25:00,47.52,60,4.29,176.58,27.15,203.73,South_Annex,no split needed
48,007d0d7c,225 - P3 Proposed (replaced 1025),007d0d7c-B9,21:50:00,23:27:00,44.39,60,4.59,178.65,25.26,203.91,East,no split needed
1331,5914a08b,3047,5914a08b-B3,5:52:00,9:37:00,47.95,40,4.25,153.95,50.01,203.96,Atlantic-Central,no split needed
1847,77d7832b,1074,77d7832b-B33,22:44:00,1:41:00,42.76,60,4.77,155.25,48.8,204.05,Atlantic-Central,no split needed
3376,da45433b,122,da45433b-B15,18:57:00,20:40:00,47.1,60,4.34,177.1,27.15,204.25,South_Annex,no split needed
3382,da45433b,122,da45433b-B18,19:42:00,21:25:00,46.43,60,4.4,177.22,27.15,204.38,South_Annex,no split needed
1478,66c6203f,3992,66c6203f-B25,15:48:00,19:50:00,57.62,40,3.55,170.2,34.19,204.39,Bellevue,no split needed
1132,3a5becb4,3996,3a5becb4-B12,15:34:00,19:11:00,32.17,60,6.36,152.57,52.0,204.57,Atlantic-Central,no split needed
2494,a4df1f2e,1049 RRIC,a4df1f2e-B3,6:02:00,19:06:00,49.65,60,4.13,178.11,26.73,204.83,South_Interim,no split needed
783,2e929340,545/550,2e929340-B8,2:44:00,6:29:00,70.5,40,2.91,172.3,32.88,205.18,East,no split needed
2085,8b50b52b,121,8b50b52b-B9,15:05:00,19:53:00,60.96,40,3.37,166.56,38.89,205.45,South_Interim,no split needed
2398,9c1653f3,3183,9c1653f3-B23,15:38:00,19:09:00,57.68,40,3.56,173.39,32.07,205.46,Bellevue,no split needed
3402,da45433b,122,da45433b-B3,8:12:00,9:53:00,48.87,60,4.21,178.95,26.99,205.94,South_Annex,no split needed
2083,8b50b52b,121,8b50b52b-B7,14:50:00,19:38:00,60.32,40,3.42,167.55,38.89,206.44,South_Interim,no split needed
1479,66c6203f,3992,66c6203f-B26,15:58:00,20:00:00,57.91,40,3.57,172.43,34.19,206.62,Bellevue,no split needed
77,059101a9,1033 RR (I Line) - updated,059101a9-B24,18:34:00,20:11:00,41.59,60,4.97,163.2,43.51,206.7,South,no split needed
418,1b214cf8,542,1b214cf8-B22,23:03:00,0:04:00,60.76,60,3.4,184.37,22.38,206.75,East,no split needed
1475,66c6203f,3992,66c6203f-B22,15:28:00,19:30:00,58.31,40,3.56,173.11,34.19,207.3,Bellevue,no split needed
2472,a4df1f2e,1049 RRIC,a4df1f2e-B1,5:42:00,18:51:00,51.29,60,4.04,180.68,26.73,207.41,South_Interim,no split needed
2691,ac8e3e09,124,ac8e3e09-B22,0:52:00,3:16:00,41.41,60,5.02,177.4,30.43,207.83,South_Annex,no split needed
1813,77d7832b,1074,77d7832b-B18,7:19:00,10:13:00,34.8,60,5.98,159.41,48.56,207.96,Atlantic-Central,no split needed
1574,6af3d3de,131,6af3d3de-B17,21:21:00,0:08:00,56.55,40,3.68,161.22,47.16,208.38,South,no split needed
439,1c329727,3162,1c329727-B15,18:52:00,20:38:00,45.86,60,4.55,164.45,44.23,208.67,South,no split needed
1470,66c6203f,3992,66c6203f-B18,14:58:00,19:00:00,58.44,40,3.58,174.81,34.19,209.0,Bellevue,no split needed
3752,f3353db6,1053/1043 RR (C Line),f3353db6-B23,15:57:00,19:34:00,49.57,40,4.22,159.79,49.46,209.26,Atlantic-Central,no split needed
1849,77d7832b,1074,77d7832b-B34,23:14:00,2:11:00,42.35,60,4.95,160.73,48.8,209.53,Atlantic-Central,no split needed
3437,e0daa242,1075,e0daa242-B18,22:51:00,1:55:00,50.62,40,4.14,178.24,31.49,209.73,South_Annex,no split needed
1808,77d7832b,1074,77d7832b-B16,6:59:00,12:06:00,54.24,40,3.88,154.75,55.61,210.37,Atlantic-Central,no split needed
3925,fcd2f7b9,907,fcd2f7b9-B9,15:36:00,17:45:00,69.49,60,3.03,199.71,10.91,210.63,South_Annex,no split needed
1822,77d7832b,1074,77d7832b-B22,12:37:00,18:01:00,53.38,40,3.96,154.48,56.78,211.26,Atlantic-Central,no split needed
1717,76527d3b,1041 RR (H Line),76527d3b-B30,22:49:00,1:46:00,39.41,60,5.37,178.47,33.07,211.55,South_Annex,no split needed
963,30dec229,21,30dec229-B27,23:29:00,1:55:00,32.82,60,6.47,166.0,46.32,212.31,Atlantic-Central,no split needed
3909,fcd2f7b9,907,fcd2f7b9-B10,16:17:00,18:23:00,71.18,60,2.99,201.99,10.67,212.66,South_Annex,no split needed
1719,76527d3b,1041 RR (H Line),76527d3b-B31,23:09:00,2:06:00,39.95,60,5.33,179.74,33.07,212.81,South_Annex,no split needed
3922,fcd2f7b9,907,fcd2f7b9-B8,8:47:00,16:45:00,73.91,40,2.88,178.74,34.07,212.82,South_Annex,no split needed
1810,77d7832b,1074,77d7832b-B17,7:09:00,12:18:00,54.3,40,3.92,157.1,55.75,212.85,Atlantic-Central,no split needed
2071,8b50b52b,121,8b50b52b-B1,4:36:00,9:23:00,62.98,40,3.38,174.16,38.82,212.98,South_Interim,no split needed
1858,77d7832b,1074,77d7832b-B6,5:39:00,18:25:00,54.79,40,3.89,159.77,53.22,212.99,Atlantic-Central,no split needed
415,1b214cf8,542,1b214cf8-B21,17:44:00,20:07:00,82.5,40,2.58,185.92,27.28,213.2,East,no split needed
3736,f3353db6,1053/1043 RR (C Line),f3353db6-B16,6:24:00,9:53:00,53.44,40,3.99,164.53,48.92,213.45,Atlantic-Central,no split needed
3116,c99fbd92,2204,c99fbd92-B5,6:14:00,9:02:00,52.82,60,4.04,182.64,30.94,213.58,East,no split needed
1695,76527d3b,1041 RR (H Line),76527d3b-B20,6:57:00,9:38:00,40.5,60,5.28,182.11,31.79,213.9,South_Annex,no split needed
2087,9129ad03,2022,9129ad03-B10,15:36:00,19:31:00,65.17,40,3.29,179.03,35.27,214.3,South_Interim,no split needed
336,13b335d0,143,13b335d0-B1,6:41:00,9:22:00,76.68,40,2.8,167.92,46.75,214.67,South,no split needed
3408,da45433b,122,da45433b-B6,15:14:00,17:01:00,46.96,60,4.57,187.33,27.47,214.8,South_Annex,no split needed
3366,da45433b,122,da45433b-B10,17:14:00,19:01:00,47.45,60,4.53,187.61,27.47,215.08,South_Annex,no split needed
3090,c99fbd92,2204,c99fbd92-B17,14:44:00,17:41:00,52.31,60,4.11,183.42,31.66,215.08,East,no split needed
343,13b335d0,143,13b335d0-B4,8:11:00,10:52:00,76.61,40,2.81,168.51,46.75,215.26,South,no split needed
1313,50d6bd83,1994,50d6bd83-B9,6:15:00,11:04:00,47.03,40,4.58,174.29,41.03,215.32,North,no split needed
2509,a4df1f2e,1049 RRIC,a4df1f2e-B9,7:02:00,18:28:00,51.44,60,4.2,189.58,26.73,216.31,South_Interim,no split needed
2072,8b50b52b,121,8b50b52b-B10,15:13:00,20:12:00,72.81,40,2.97,176.68,39.64,216.32,South_Interim,no split needed
965,30dec229,21,30dec229-B28,23:59:00,2:25:00,35.43,60,6.11,170.05,46.32,216.37,Atlantic-Central,no split needed
573,2473c762,3221,2473c762-B6,7:45:00,10:28:00,39.61,60,5.47,168.03,48.79,216.82,South,no split needed
74,059101a9,1033 RR (I Line) - updated,059101a9-B21,15:03:00,16:46:00,49.53,60,4.38,172.88,43.99,216.87,South,no split needed
341,13b335d0,143,13b335d0-B2,7:11:00,9:52:00,76.37,40,2.84,170.15,46.75,216.9,South,no split needed
547,20fd5b30,1001 RR (E Line) - updated,20fd5b30-B54,21:43:00,23:08:00,41.47,60,5.24,178.55,38.62,217.16,Ryerson,no split needed
2074,8b50b52b,121,8b50b52b-B12,15:28:00,20:27:00,72.83,40,2.99,177.78,39.64,217.42,South_Interim,no split needed
342,13b335d0,143,13b335d0-B3,7:41:00,10:22:00,76.68,40,2.84,171.07,46.75,217.82,South,no split needed
2084,8b50b52b,121,8b50b52b-B8,14:58:00,19:57:00,72.69,40,3.0,178.4,39.64,218.04,South_Interim,no split needed
3693,f27fbea6,60,f27fbea6-B16,7:20:00,10:19:00,31.9,60,6.84,169.32,48.96,218.28,Atlantic-Central,no split needed
3863,f99b3605,I-405 BRT  - updated,f99b3605-B15,8:04:00,10:03:00,73.63,60,2.97,189.96,28.43,218.39,South_Annex,no split needed
3889,f99b3605,I-405 BRT  - updated,f99b3605-B27,23:29:00,1:28:00,73.63,60,2.97,189.96,28.43,218.39,South_Annex,no split needed
3897,f99b3605,I-405 BRT  - updated,f99b3605-B5,5:49:00,7:48:00,73.63,60,2.97,189.96,28.43,218.39,South_Annex,no split needed
3882,f99b3605,I-405 BRT  - updated,f99b3605-B24,22:09:00,1:40:00,96.94,40,2.25,185.25,33.33,218.58,South_Annex,no split needed
1555,68b969a0,132,68b969a0-B19,21:49:00,1:09:00,47.48,40,4.61,169.45,49.42,218.87,South,no split needed
3876,f99b3605,I-405 BRT  - updated,f99b3605-B21,21:04:00,0:40:00,96.94,40,2.26,185.25,33.67,218.93,South_Annex,no split needed
3878,f99b3605,I-405 BRT  - updated,f99b3605-B22,21:19:00,0:55:00,96.94,40,2.26,185.25,33.67,218.93,South_Annex,no split needed
71,059101a9,1033 RR (I Line) - updated,059101a9-B19,8:53:00,10:35:00,50.44,60,4.34,175.21,43.91,219.12,South,no split needed
2277,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B13,6:26:00,19:11:00,33.36,60,6.57,169.33,49.84,219.16,Atlantic-Central,no split needed
2317,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B31,15:37:00,19:04:00,33.19,60,6.61,168.05,51.2,219.24,Atlantic-Central,no split needed
78,059101a9,1033 RR (I Line) - updated,059101a9-B25,18:53:00,20:36:00,50.1,60,4.38,175.68,43.99,219.67,South,no split needed
957,30dec229,21,30dec229-B24,18:59:00,21:25:00,36.99,60,5.94,173.38,46.32,219.7,Atlantic-Central,no split needed
3750,f3353db6,1053/1043 RR (C Line),f3353db6-B22,15:19:00,18:59:00,53.27,40,4.13,170.1,49.67,219.77,Atlantic-Central,no split needed
2461,a2dfee18,3205,a2dfee18-B10,18:51:00,22:11:00,36.46,60,6.03,182.52,37.29,219.8,North,no split needed
3124,c99fbd92,2204,c99fbd92-B9,7:14:00,10:01:00,52.99,60,4.15,188.94,30.86,219.81,East,no split needed
2878,b425dba3,2516,b425dba3-B31,15:29:00,17:40:00,58.41,60,3.77,192.08,27.98,220.06,East,no split needed
606,26c44f07,1007,26c44f07-B22,15:45:00,20:06:00,56.28,40,3.92,181.5,39.12,220.62,North,no split needed
2886,b425dba3,2516,b425dba3-B35,18:39:00,20:50:00,58.36,60,3.78,192.64,27.98,220.63,East,no split needed
3989,fed10952,1514,fed10952-B32,23:19:00,1:42:00,53.27,60,4.14,190.28,30.35,220.64,South_Annex,no split needed
2082,8b50b52b,121,8b50b52b-B6,14:43:00,19:42:00,74.24,40,2.98,181.23,39.64,220.87,South_Interim,no split needed
3111,c99fbd92,2204,c99fbd92-B3,5:55:00,10:02:00,74.81,40,2.96,186.69,34.38,221.08,East,no split needed
3370,da45433b,122,da45433b-B12,18:14:00,20:01:00,47.43,60,4.66,193.64,27.47,221.12,South_Annex,no split needed
2076,8b50b52b,121,8b50b52b-B14,15:43:00,20:42:00,74.39,40,2.97,181.57,39.64,221.21,South_Interim,no split needed
3374,da45433b,122,da45433b-B14,18:44:00,20:31:00,46.9,60,4.72,193.92,27.47,221.39,South_Annex,no split needed
3975,fed10952,1514,fed10952-B26,21:49:00,0:12:00,55.16,60,4.02,191.23,30.35,221.58,South_Annex,no split needed
3886,f99b3605,I-405 BRT  - updated,f99b3605-B26,23:09:00,2:40:00,97.3,40,2.28,188.34,33.33,221.67,South_Annex,no split needed
1565,68b969a0,132,68b969a0-B9,6:39:00,9:37:00,49.54,40,4.48,174.0,47.91,221.91,South,no split needed
3870,f99b3605,I-405 BRT  - updated,f99b3605-B19,20:19:00,23:55:00,97.3,40,2.28,188.34,33.67,222.01,South_Annex,no split needed
3874,f99b3605,I-405 BRT  - updated,f99b3605-B20,20:49:00,0:25:00,97.3,40,2.28,188.34,33.67,222.01,South_Annex,no split needed
3696,f27fbea6,60,f27fbea6-B18,12:04:00,16:51:00,48.13,40,4.62,167.96,54.25,222.21,Atlantic-Central,no split needed
951,30dec229,21,30dec229-B21,13:11:00,15:56:00,35.76,60,6.23,175.08,47.84,222.91,Atlantic-Central,no split needed
1702,76527d3b,1041 RR (H Line),76527d3b-B24,14:49:00,19:27:00,61.26,40,3.64,185.01,37.91,222.92,South_Annex,no split needed
2327,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B36,16:36:00,20:14:00,33.62,60,6.63,170.95,52.08,223.03,Atlantic-Central,no split needed
81,059101a9,1033 RR (I Line) - updated,059101a9-B28,23:52:00,1:24:00,51.29,60,4.35,180.17,43.11,223.28,South,no split needed
3965,fed10952,1514,fed10952-B21,14:49:00,17:09:00,56.97,60,3.93,193.57,30.11,223.68,South_Annex,no split needed
575,2473c762,3221,2473c762-B8,20:45:00,22:53:00,42.16,60,5.31,177.99,45.99,223.98,South,no split needed
3406,da45433b,122,da45433b-B5,14:44:00,16:31:00,49.07,60,4.57,196.57,27.47,224.05,South_Annex,no split needed
2319,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B32,15:51:00,19:30:00,33.08,60,6.77,171.92,52.16,224.08,Atlantic-Central,no split needed
2299,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B23,7:28:00,10:41:00,33.77,60,6.64,174.18,50.08,224.26,Atlantic-Central,no split needed
3880,f99b3605,I-405 BRT  - updated,f99b3605-B23,21:49:00,1:25:00,97.66,40,2.3,190.8,33.67,224.48,South_Annex,no split needed
3884,f99b3605,I-405 BRT  - updated,f99b3605-B25,22:49:00,2:25:00,97.66,40,2.3,190.8,33.67,224.48,South_Annex,no split needed
1076,3a2dec00,1010,3a2dec00-B17,14:41:00,20:27:00,54.16,40,4.15,179.62,44.93,224.55,North,no split needed
2540,a6949170,3007,a6949170-B11,8:51:00,12:25:00,40.15,60,5.59,186.23,38.41,224.64,North,no split needed
3979,fed10952,1514,fed10952-B28,22:19:00,0:42:00,55.44,60,4.05,194.4,30.35,224.75,South_Annex,no split needed
3410,da45433b,122,da45433b-B7,15:44:00,17:31:00,47.85,60,4.7,197.57,27.47,225.04,South_Annex,no split needed
3414,da45433b,122,da45433b-B9,16:44:00,18:31:00,49.7,60,4.53,197.64,27.47,225.11,South_Annex,no split needed
2641,ab3b7982,107,ab3b7982-B16,21:50:00,1:43:00,38.4,60,5.87,188.04,37.55,225.6,South_Annex,no split needed
1712,76527d3b,1041 RR (H Line),76527d3b-B29,15:45:00,19:58:00,60.48,40,3.73,189.5,36.2,225.7,South_Annex,no split needed
1044,382a7992,2402,382a7992-B4,5:49:00,9:47:00,95.44,40,2.37,173.78,52.01,225.79,South,no split needed
1710,76527d3b,1041 RR (H Line),76527d3b-B28,15:53:00,20:07:00,62.44,40,3.62,189.55,36.27,225.82,South_Annex,no split needed
2137,93a80948,1048 RR (F Line) - updated,93a80948-B13,6:43:00,10:28:00,54.24,40,4.17,191.69,34.58,226.27,South_Interim,no split needed
1351,59826c4f,1220,59826c4f-B17,13:57:00,19:09:00,46.29,40,4.89,173.41,53.14,226.55,Ryerson,no split needed
2136,93a80948,1048 RR (F Line) - updated,93a80948-B12,6:31:00,10:13:00,54.43,40,4.17,192.63,34.38,227.01,South_Interim,no split needed
3985,fed10952,1514,fed10952-B30,22:49:00,1:12:00,55.14,60,4.12,196.9,30.35,227.26,South_Annex,no split needed
1688,76527d3b,1041 RR (H Line),76527d3b-B18,6:41:00,11:08:00,62.23,40,3.65,190.18,37.16,227.34,South_Annex,no split needed
1049,382a7992,2402,382a7992-B9,6:49:00,10:47:00,94.85,40,2.4,175.69,52.01,227.71,South,no split needed
992,32f39340,3055,32f39340-B17,13:18:00,15:57:00,49.66,60,4.59,179.38,48.47,227.84,South,no split needed
3412,da45433b,122,da45433b-B8,16:14:00,18:01:00,48.99,60,4.65,200.43,27.47,227.9,South_Annex,no split needed
2145,93a80948,1048 RR (F Line) - updated,93a80948-B20,16:02:00,20:10:00,53.44,40,4.27,191.85,36.16,228.01,South_Interim,no split needed
2308,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B28,14:03:00,19:40:00,53.04,40,4.3,170.58,57.66,228.25,Atlantic-Central,no split needed
1029,382a7992,2402,382a7992-B18,15:49:00,20:03:00,94.63,40,2.41,175.18,53.11,228.29,South,no split needed
2289,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B19,6:58:00,10:09:00,35.17,60,6.49,178.41,49.92,228.33,Atlantic-Central,no split needed
1028,382a7992,2402,382a7992-B17,15:19:00,19:33:00,95.09,40,2.4,175.38,53.11,228.48,South,no split needed
1027,382a7992,2402,382a7992-B16,14:49:00,19:03:00,94.8,40,2.41,175.51,53.11,228.62,South,no split needed
1035,382a7992,2402,382a7992-B23,17:49:00,21:49:00,95.39,40,2.4,176.48,52.15,228.63,South,no split needed
2689,ac8e3e09,124,ac8e3e09-B21,0:07:00,2:31:00,46.35,60,4.94,198.33,30.43,228.76,South_Annex,no split needed
1047,382a7992,2402,382a7992-B7,6:19:00,10:17:00,95.21,40,2.4,176.83,52.01,228.84,South,no split needed
1030,382a7992,2402,382a7992-B19,16:19:00,20:33:00,95.05,40,2.41,175.74,53.11,228.84,South,no split needed
2668,ac8e3e09,124,ac8e3e09-B12,14:52:00,19:08:00,67.08,40,3.42,192.86,36.41,229.27,South_Annex,no split needed
1024,382a7992,2402,382a7992-B13,7:49:00,11:47:00,94.66,40,2.43,177.58,52.01,229.59,South,no split needed
1696,76527d3b,1041 RR (H Line),76527d3b-B21,7:05:00,11:48:00,62.43,40,3.68,191.47,38.25,229.72,South_Annex,no split needed
227,0be749ac,1027 RR (K Line),0be749ac-B18,15:18:00,17:06:00,56.53,60,4.07,185.4,44.39,229.79,South,no split needed
1033,382a7992,2402,382a7992-B21,16:49:00,21:03:00,95.29,40,2.41,176.71,53.11,229.82,South,no split needed
237,0be749ac,1027 RR (K Line),0be749ac-B27,23:38:00,1:36:00,57.28,60,4.01,184.78,45.19,229.97,South,no split needed
1034,382a7992,2402,382a7992-B22,17:19:00,21:33:00,95.34,40,2.42,177.17,53.11,230.28,South,no split needed
1022,382a7992,2402,382a7992-B11,7:19:00,11:17:00,94.82,40,2.43,178.31,52.01,230.32,South,no split needed
1130,3a5becb4,3996,3a5becb4-B11,15:25:00,19:21:00,42.67,60,5.4,176.98,53.52,230.49,Atlantic-Central,no split needed
2882,b425dba3,2516,b425dba3-B33,16:29:00,18:40:00,62.43,60,3.7,202.86,27.98,230.84,East,no split needed
2884,b425dba3,2516,b425dba3-B34,17:39:00,19:50:00,62.51,60,3.7,203.17,27.98,231.16,East,no split needed
2674,ac8e3e09,124,ac8e3e09-B15,15:54:00,19:45:00,69.07,40,3.35,196.69,34.7,231.38,South_Annex,no split needed
930,30dec229,21,30dec229-B12,5:54:00,9:43:00,59.94,40,3.86,181.16,50.28,231.44,Atlantic-Central,no split needed
960,30dec229,21,30dec229-B26,22:29:00,2:42:00,59.79,40,3.88,179.99,51.92,231.92,Atlantic-Central,no split needed
2321,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B33,16:06:00,19:48:00,34.85,60,6.66,179.6,52.4,231.99,Atlantic-Central,no split needed
1353,59826c4f,1220,59826c4f-B19,14:55:00,20:39:00,47.45,40,4.89,176.84,55.32,232.17,Ryerson,no split needed
256,0d82aed9,181 (replaced 1052 RRIC),0d82aed9-B6,5:30:00,22:08:00,71.4,40,3.26,183.08,49.35,232.42,South,no split needed
3368,da45433b,122,da45433b-B11,17:44:00,19:31:00,50.07,60,4.64,204.98,27.47,232.45,South_Annex,no split needed
1382,5acdfa24,128,5acdfa24-B15,22:51:00,2:15:00,50.46,40,4.61,183.15,49.69,232.83,South,no split needed
226,0be749ac,1027 RR (K Line),0be749ac-B17,14:38:00,16:29:00,58.11,60,4.01,188.31,44.63,232.94,South,no split needed
2619,aaaa5475,33,aaaa5475-B3,5:31:00,18:22:00,62.74,40,3.72,181.62,51.5,233.12,Ryerson,no split needed
895,30c6e352,1061,30c6e352-B23,14:57:00,20:16:00,29.34,60,7.96,173.35,60.16,233.5,Atlantic-Central,no split needed
231,0be749ac,1027 RR (K Line),0be749ac-B21,18:18:00,20:06:00,58.77,60,3.99,189.81,44.39,234.2,South,no split needed
225,0be749ac,1027 RR (K Line),0be749ac-B16,8:38:00,10:26:00,58.15,60,4.03,190.13,44.39,234.52,South,no split needed
2686,ac8e3e09,124,ac8e3e09-B20,23:57:00,4:01:00,68.43,40,3.43,199.09,35.59,234.67,South_Annex,no split needed
230,0be749ac,1027 RR (K Line),0be749ac-B20,17:18:00,19:06:00,58.59,60,4.01,190.49,44.39,234.87,South,no split needed
106,0a1337ce,567,0a1337ce-B10,10:21:00,20:41:00,102.94,40,2.28,175.04,59.87,234.91,East,no split needed
236,0be749ac,1027 RR (K Line),0be749ac-B26,21:31:00,23:19:00,62.32,60,3.77,190.69,44.39,235.08,South,no split needed
2314,993c5248,40 - replaced 1993 (40RR) RRIC,993c5248-B30,15:17:00,20:42:00,55.44,40,4.24,178.43,56.84,235.27,Atlantic-Central,no split needed
2517,a521d900,74 -79,a521d900-B12,15:46:00,19:24:00,38.22,60,6.16,183.37,52.08,235.45,Atlantic-Central,no split needed
3095,c99fbd92,2204,c99fbd92-B2,5:44:00,10:03:00,74.58,40,3.16,200.25,35.2,235.45,East,no split needed
537,20fd5b30,1001 RR (E Line) - updated,20fd5b30-B45,18:14:00,19:43:00,51.18,60,4.6,196.67,38.94,235.61,Ryerson,no split needed
409,1b214cf8,542,1b214cf8-B19,17:14:00,19:37:00,93.63,40,2.52,208.62,27.28,235.89,East,no split needed
3097,c99fbd92,2204,c99fbd92-B20,15:44:00,20:23:00,73.89,40,3.2,199.73,36.57,236.3,East,no split needed
2128,935c8aaa,3122,935c8aaa-B7,6:40:00,9:26:00,51.01,60,4.63,188.43,47.92,236.35,Atlantic-Central,no split needed
387,17930c85,28,17930c85-B8,6:45:00,10:32:00,58.13,40,4.07,189.46,47.33,236.78,Ryerson,no split needed
233,0be749ac,1027 RR (K Line),0be749ac-B23,18:31:00,20:29:00,62.39,60,3.8,191.93,45.19,237.12,South,no split needed
114,0a1337ce,567,0a1337ce-B5,6:08:00,17:55:00,102.13,40,2.32,171.33,65.82,237.15,East,no split needed
110,0a1337ce,567,0a1337ce-B3,5:28:00,17:15:00,103.51,40,2.29,171.35,65.82,237.17,East,no split needed
104,0a1337ce,567,0a1337ce-B1,4:41:00,15:54:00,104.07,40,2.28,173.85,63.49,237.34,East,no split needed
3662,ef6e021f,1995,ef6e021f-B15,15:34:00,19:47:00,60.76,40,3.91,198.92,38.57,237.49,North,no split needed
2987,c66e5351,165 (replaced 1056 & 3990),c66e5351-B14,15:14:00,17:35:00,51.56,60,4.61,207.32,30.19,237.51,South_Annex,no split needed
116,0a1337ce,567,0a1337ce-B6,6:27:00,18:06:00,103.76,40,2.29,172.43,65.27,237.7,East,no split needed
238,0be749ac,1027 RR (K Line),0be749ac-B28,0:31:00,2:29:00,62.43,60,3.81,192.85,45.19,238.04,South,no split needed
122,0a1337ce,567,0a1337ce-B9,7:41:00,19:43:00,103.51,40,2.3,171.35,66.84,238.19,East,no split needed
879,30c6e352,1061,30c6e352-B16,6:33:00,11:35:00,30.13,60,7.91,179.5,58.8,238.3,Atlantic-Central,no split needed
174,0af42d69,1202,0af42d69-B32,21:11:00,2:01:00,55.37,40,4.31,183.97,54.45,238.42,Atlantic-Central,no split needed
228,0be749ac,1027 RR (K Line),0be749ac-B19,16:18:00,18:06:00,58.59,60,4.07,194.17,44.39,238.56,South,no split needed
3264,d1326d27,1018,d1326d27-B12,5:31:00,9:46:00,40.8,60,5.85,186.41,52.22,238.63,Ryerson,no split needed
893,30c6e352,1061,30c6e352-B22,14:51:00,20:08:00,30.68,60,7.78,178.73,60.0,238.73,Atlantic-Central,no split needed
108,0a1337ce,567,0a1337ce-B2,5:06:00,16:52:00,102.7,40,2.32,173.0,65.75,238.75,East,no split needed
120,0a1337ce,567,0a1337ce-B8,7:08:00,19:04:00,103.76,40,2.3,172.43,66.43,238.86,East,no split needed
535,20fd5b30,1001 RR (E Line) - updated,20fd5b30-B43,17:54:00,19:23:00,51.85,60,4.61,200.17,38.94,239.11,Ryerson,no split needed
3977,fed10952,1514,fed10952-B27,22:18:00,0:41:00,52.38,60,4.57,208.85,30.35,239.2,South_Annex,no split needed
234,0be749ac,1027 RR (K Line),0be749ac-B24,20:31:00,22:19:00,63.81,60,3.75,194.82,44.39,239.21,South,no split needed
2531,a521d900,74 -79,a521d900-B6,5:49:00,9:38:00,38.37,60,6.24,186.32,52.96,239.28,Atlantic-Central,no split needed
